ProductID,ProductName,Category,SubCategory,Brand,UOM,Length_cm,Width_cm,Height_cm,Weight_kg,Price,CountryOfOrigin,Barcode
3985,Product-2984,Appliances,Pants,Wissen,EA,92,-3,73,8.204666302554683,34623,India,8.02118E+12
3986,Product-2985,Electronics,Shoes,HomePro,EA,78,58,-5,6.965395434198173,14782,INd,
3987,Product-2986,Kitchenware,Shoes,WearMax,LT,32,128,104,-0.720950707,39616,INd,4.79461E+12
3988,Product-2987,Footwear,Pants,HomePro,EA,117,145,139,5.4186913677712605,34401,INd,9.26911E+12
3989,Product-2988,Storage,Shoes,HomePro,KG,8,90,78,3.1531232473588506,57047,Germany,5.57547E+12
3990,Product-2989,Storage,Shoes,FastRun,KG,-5,3,71,2.8001150994515527,35138,INd,2.98783E+12
3991,Product-2990,Footwear,Women,FastRun,EA,59,125,12,7.176258287111793,18491,Thailand,6.28057E+12
3992,Product-2991,Storage,Bottles,Wissen,LT,62,109,114,8.381372273805749,9683,Germany,3.3284E+12
3993,Product-2992,Apparel,Men,HeatPro,EA,62,118,67,4.619671589103787,54871,INd,5.56453E+12
3994,Product-2993,Storage,Pants,HeatPro,EA,34,7,145,9.759877811700797,10650,Thailand,7.87174E+12
3995,Product-2994,Electronics,Men,WearMax,KG,47,23,84,7.0033146506335715,25165,China,6.86775E+12
3996,Product-2995,Kitchenware,Men,WearMax,EA,3,148,81,-0.505524933,13413,China,2.39118E+12
3997,Product-2996,Storage,Pants,Wissen,KG,-5,104,17,7.742625040396186,34625,India,4.69769E+12
3998,Product-2997,Kitchenware,Appliances,HomePro,KG,116,41,84,9.093765078007452,11538,Germany,5.81181E+12
3999,Product-2998,Kitchenware,Women,WissenTech,LT,149,63,0,11.180930534219108,51609,Thailand,2.1644E+12
4000,Product-2999,Kitchenware,Bottles,WearMax,PR,36,100,119,6.107108300186108,45166,Thailand,
4001,Product-3000,Storage,Laptops,HomePro,EA,82,48,5,9.777300816841787,50287,Thailand,9.43268E+12
4002,Product-3001,Apparel,Containers,Wissen,LT,26,132,39,4.191179010281688,29449,INd,7.22922E+12
4003,Product-3002,Electronics,Pants,WearMax,KG,147,52,-4,1.5094812952812742,27777,China,2.08214E+12
4004,Product-3003,Appliances,Men,HeatPro,KG,31,80,51,6.153811971652596,21484,Germany,3.11766E+12
4005,Product-3004,Footwear,Laptops,HomePro,EA,102,-4,43,5.478021341393731,34134,India,3.28052E+12
4006,Product-3005,Electronics,Men,FastRun,EA,61,31,15,2.2382782513912485,-3503,Thailand,9.10318E+12
4007,Product-3006,Electronics,Containers,HomePro,LT,111,3,110,4.380115315541301,54616,INd,5.37615E+12
4008,Product-3007,Footwear,Bottles,WearMax,EA,112,136,25,-0.008867133,59014,USA,2.33685E+12
4009,Product-3008,Footwear,Laptops,HeatPro,LT,26,114,34,7.427021997111748,-983,INd,6.95955E+12
4010,Product-3009,Storage,Pants,Wissen,EA,31,47,20,5.866974062916003,54453,India,8.63714E+12
4011,Product-3010,Storage,Bottles,WissenTech,KG,23,30,24,6.650000068407468,41746,Germany,5.72762E+12
4012,Product-3011,Apparel,Laptops,WissenTech,KG,29,-1,107,5.1939118949653995,6113,Thailand,7.43509E+12
4013,Product-3012,Storage,Men,WearMax,PR,25,17,94,2.5937690839650798,-1062,USA,3.89026E+12
4014,Product-3013,Apparel,Tops,FastRun,KG,94,142,53,10.28955372841709,55735,China,8.68448E+12
4015,Product-3014,Electronics,Tops,WissenTech,PR,15,82,58,6.075749803471341,49848,India,4.97327E+12
4016,Product-3015,Apparel,Containers,HeatPro,PR,116,118,-4,0.2813293948553999,28514,China,5.53928E+12
4017,Product-3016,Footwear,Tops,WissenTech,PR,8,149,35,2.7965597058125926,52117,INd,2.10319E+12
4018,Product-3017,Footwear,Pants,Wissen,KG,108,133,143,3.877545396009684,4304,USA,9.98655E+12
4019,Product-3018,Appliances,Women,WissenTech,LT,66,65,48,5.6673715405351945,13290,China,9.02955E+12
4020,Product-3019,Kitchenware,Containers,HomePro,KG,142,39,48,10.839934941922689,38055,Germany,5.95033E+12
4021,Product-3020,Electronics,Containers,HomePro,PR,10,13,126,2.6707675855036106,51725,China,6.53184E+12
4022,Product-3021,Apparel,Women,WissenTech,EA,68,84,24,8.955062933328502,5595,Germany,2.89574E+12
4023,Product-3022,Electronics,Appliances,WissenTech,PR,105,111,118,11.916297221668072,-3415,India,9.942E+12
4024,Product-3023,Kitchenware,Containers,WissenTech,KG,12,143,98,4.423272036168042,-3524,USA,9.49667E+12
4025,Product-3024,Storage,Bottles,FastRun,PR,82,80,13,0.6572575282882496,27791,India,6.70112E+12
4026,Product-3025,Kitchenware,Men,HomePro,LT,72,49,87,11.639627820020669,32785,India,5.59096E+12
4027,Product-3026,Storage,Containers,WearMax,KG,124,121,124,10.882161471775651,41252,USA,
4028,Product-3027,Electronics,Women,HomePro,EA,99,109,32,5.816102629,10273,Thailand,6.16245E+12
4029,Product-3028,Kitchenware,Men,WearMax,KG,71,124,4,9.255460167361447,46358,INd,9.39208E+12
4030,Product-3029,Appliances,Appliances,WissenTech,PR,75,53,92,6.801514879562139,15727,USA,6.62183E+12
4031,Product-3030,Apparel,Appliances,Wissen,LT,72,54,84,2.5837363888326808,23784,Germany,3.82333E+12
4032,Product-3031,Appliances,Bottles,WearMax,EA,47,64,4,2.098057374931199,13888,India,7.94886E+12
4033,Product-3032,Electronics,Bottles,WissenTech,LT,27,127,110,-0.926893854,57862,Thailand,4.38562E+12
4034,Product-3033,Footwear,Pants,WearMax,KG,68,72,126,-0.80824063,39109,Germany,7.0474E+12
4035,Product-3034,Storage,Pants,HomePro,LT,144,52,39,6.977511519,3717,USA,1.87824E+12
4036,Product-3035,Footwear,Tops,WearMax,EA,49,147,131,7.107821565862189,20508,USA,2.8463E+12
4037,Product-3036,Footwear,Men,HeatPro,KG,64,4,19,11.867430691543507,30932,INd,5.16831E+12
4038,Product-3037,Footwear,Women,Wissen,KG,51,17,124,8.003388419998576,18566,Thailand,6.19841E+12
4039,Product-3038,Storage,Bottles,Wissen,EA,115,100,28,6.611193918401863,56263,Germany,8.5842E+12
4040,Product-3039,Apparel,Shoes,Wissen,KG,76,56,142,10.850581826755745,18760,USA,8.75752E+12
4041,Product-3040,Apparel,Men,WissenTech,LT,10,28,77,3.7877243753601277,55076,Germany,
4042,Product-3041,Appliances,Bottles,Wissen,KG,16,68,76,11.173754936582302,26555,INd,
4043,Product-3042,Kitchenware,Appliances,HeatPro,KG,23,64,57,0.27906625084644343,15308,USA,3.643E+12
4044,Product-3043,Storage,Laptops,WissenTech,KG,93,86,70,4.681459030265477,48575,India,
4045,Product-3044,Electronics,Bottles,WearMax,EA,-2,145,126,7.240001398381958,42541,Germany,3.60882E+12
4046,Product-3045,Storage,Bottles,HomePro,KG,108,23,59,4.768456845560841,-4422,Thailand,7.47554E+12
4047,Product-3046,Apparel,Appliances,HeatPro,KG,43,67,103,1.9578391743326455,50362,Thailand,5.13433E+12
4048,Product-3047,Storage,Women,FastRun,KG,53,85,100,5.877357300672843,29295,INd,4.44095E+12
4049,Product-3048,Kitchenware,Women,Wissen,PR,107,115,108,7.036996980768761,43175,Germany,5.00526E+12
4050,Product-3049,Footwear,Shoes,HeatPro,EA,41,29,123,6.543275540528139,50643,Germany,8.56144E+12
4051,Product-3050,Footwear,Bottles,Wissen,LT,25,12,42,7.767580066007691,50420,India,4.66132E+12
4052,Product-3051,Electronics,Appliances,HeatPro,PR,146,26,9,4.9380628970651665,29668,China,6.97767E+12
4053,Product-3052,Apparel,Men,HeatPro,EA,82,90,80,1.5980415901397613,24165,India,2.88791E+12
4054,Product-3053,Electronics,Women,Wissen,KG,61,138,113,5.958533481418379,50036,India,5.33753E+12
4055,Product-3054,Electronics,Containers,WissenTech,EA,52,140,124,1.746832504781478,35034,China,6.02827E+12
4056,Product-3055,Electronics,Women,HeatPro,PR,22,96,101,-0.655443434,29323,China,4.70264E+12
4057,Product-3056,Kitchenware,Pants,WissenTech,PR,110,36,86,10.86529680136099,32528,INd,1.93976E+12
4058,Product-3057,Footwear,Tops,Wissen,LT,95,-5,40,0.46762134715760095,9717,USA,5.50524E+12
4059,Product-3058,Footwear,Tops,WearMax,LT,69,107,48,11.47372987,48801,USA,5.46379E+12
4060,Product-3059,Storage,Appliances,WearMax,LT,48,68,144,1.9212254866357528,17023,China,6.59376E+12
4061,Product-3060,Apparel,Laptops,FastRun,LT,22,55,28,9.421108668095876,55553,India,3.58107E+12
4062,Product-3061,Apparel,Men,HomePro,LT,82,115,129,9.425088945767682,40831,Thailand,2.80512E+12
4063,Product-3062,Apparel,Women,WearMax,LT,53,73,122,1.0070927132628698,41365,Germany,7.1833E+12
4064,Product-3063,Apparel,Shoes,WearMax,LT,11,47,112,3.6086509352457448,8932,INd,5.19616E+12
4065,Product-3064,Appliances,Tops,HomePro,LT,135,111,17,3.506014663140638,10810,USA,2.66842E+12
4066,Product-3065,Appliances,Pants,HomePro,KG,140,62,117,6.265068249580864,47289,China,1.7952E+12
4067,Product-3066,Apparel,Bottles,HeatPro,EA,96,80,69,7.248278860078443,47069,INd,1.94634E+12
4068,Product-3067,Storage,Men,HomePro,EA,68,51,114,1.8387612212829554,40890,China,8.51512E+12
4069,Product-3068,Storage,Tops,HomePro,EA,128,136,112,-0.053385474,16890,India,5.34466E+12
4070,Product-3069,Electronics,Laptops,WissenTech,KG,28,96,87,2.7295766925461393,221,India,4.25539E+12
4071,Product-3070,Appliances,Containers,HomePro,KG,136,85,89,5.536644404,23511,India,4.3231E+12
4072,Product-3071,Electronics,Bottles,FastRun,EA,37,51,123,1.6340493974565842,47267,India,2.33881E+12
4073,Product-3072,Kitchenware,Tops,FastRun,LT,22,36,17,1.5609495499776966,1631,China,2.4464E+12
4074,Product-3073,Apparel,Pants,FastRun,PR,113,129,10,1.9437425465947973,9250,USA,8.81917E+12
4075,Product-3074,Kitchenware,Men,WissenTech,LT,-5,65,94,7.5845112578725296,14781,Germany,5.92226E+12
4076,Product-3075,Electronics,Containers,WearMax,EA,30,87,119,5.499287864791153,5084,Thailand,4.22735E+12
4077,Product-3076,Kitchenware,Tops,FastRun,LT,91,108,110,9.312735663859199,34662,Thailand,7.67555E+12
4078,Product-3077,Apparel,Tops,HomePro,EA,49,101,44,11.131559752389071,44465,India,1.45209E+12
4079,Product-3078,Kitchenware,Women,WissenTech,KG,146,134,84,5.064075187336072,47307,Germany,8.69549E+12
4080,Product-3079,Kitchenware,Pants,HomePro,KG,102,149,46,-0.40250077,23640,INd,3.01519E+12
4081,Product-3080,Footwear,Appliances,WissenTech,EA,34,93,44,5.358762140295193,1028,USA,4.92457E+12
4082,Product-3081,Apparel,Men,HomePro,KG,28,-3,8,4.491005423006793,29715,Thailand,8.34229E+12
4083,Product-3082,Footwear,Shoes,FastRun,EA,91,19,111,5.873697511492791,29252,India,6.52371E+12
4084,Product-3083,Electronics,Shoes,HeatPro,LT,5,86,56,1.8875856631491086,35100,China,2.16123E+12
4085,Product-3084,Apparel,Men,HomePro,KG,124,135,44,5.9008029386013705,28619,Germany,1.505E+12
4086,Product-3085,Appliances,Appliances,WissenTech,KG,6,60,146,2.892257439501252,57668,India,2.2441E+12
4087,Product-3086,Storage,Women,Wissen,EA,61,145,136,5.316398279270277,38231,Thailand,7.91444E+12
4088,Product-3087,Footwear,Bottles,HomePro,KG,-2,59,31,11.787604486618337,28742,INd,6.34819E+12
4089,Product-3088,Storage,Appliances,Wissen,KG,102,57,125,10.18703278968802,52603,India,7.55965E+12
4090,Product-3089,Apparel,Shoes,FastRun,KG,120,138,9,11.833370182729832,58104,USA,7.02236E+12
4091,Product-3090,Apparel,Bottles,WearMax,EA,38,41,35,9.087078446040415,47558,INd,5.12612E+12
4092,Product-3091,Storage,Women,FastRun,KG,35,14,91,10.105373847906977,3380,China,7.51413E+12
4093,Product-3092,Storage,Tops,Wissen,PR,137,148,145,5.9357146339779785,52651,India,6.33788E+12
4094,Product-3093,Storage,Containers,Wissen,PR,112,129,123,1.7011784290189418,49597,China,4.69587E+12
4095,Product-3094,Footwear,Pants,Wissen,EA,63,95,78,-0.06364949,-4023,China,5.50089E+12
4096,Product-3095,Storage,Containers,HeatPro,KG,6,81,64,1.7115128952087661,28751,China,
4097,Product-3096,Footwear,Appliances,HomePro,KG,30,37,11,2.251641387849851,41500,Germany,4.82549E+12
4098,Product-3097,Kitchenware,Containers,HeatPro,LT,34,134,66,5.353900576459225,13854,Thailand,5.24836E+12
4099,Product-3098,Apparel,Men,FastRun,LT,74,70,133,1.2787357647553699,-2178,India,2.29468E+12
4100,Product-3099,Apparel,Containers,Wissen,LT,12,41,63,0.457768371,-3554,China,7.14249E+12
4101,Product-3100,Storage,Shoes,HeatPro,EA,84,38,91,0.26230904432038615,6276,USA,6.633E+12
4102,Product-3101,Appliances,Appliances,HeatPro,EA,-2,28,78,3.6952989110701333,41797,India,4.454E+12
4103,Product-3102,Kitchenware,Bottles,HomePro,KG,3,101,116,-0.760791493,47406,Germany,6.22104E+12
4104,Product-3103,Storage,Men,HeatPro,KG,35,97,99,2.191153199970089,12753,USA,3.44425E+12
4105,Product-3104,Appliances,Laptops,FastRun,LT,53,138,-1,5.0135625975642135,57723,Germany,2.50054E+12
4106,Product-3105,Storage,Tops,WissenTech,PR,143,137,120,1.2181001427831397,38185,Thailand,4.66492E+12
4107,Product-3106,Footwear,Laptops,Wissen,PR,38,36,64,11.314562397901494,-972,INd,1.32593E+12
4108,Product-3107,Apparel,Pants,HeatPro,LT,41,73,3,6.440847149842925,11750,USA,2.09467E+12
4109,Product-3108,Apparel,Shoes,WearMax,LT,141,78,56,3.189225227567804,45669,USA,
4110,Product-3109,Footwear,Tops,FastRun,EA,139,103,-4,6.133821359569913,-4692,Thailand,7.57405E+12
4111,Product-3110,Appliances,Appliances,WissenTech,LT,110,18,142,1.0184285089660152,45259,Germany,7.21125E+12
4112,Product-3111,Appliances,Appliances,WissenTech,KG,16,45,30,2.0398379011218153,12470,India,5.20246E+12
4113,Product-3112,Apparel,Women,WearMax,PR,83,123,134,5.968032725882774,59793,Germany,2.82621E+12
4114,Product-3113,Storage,Tops,Wissen,KG,35,29,124,-0.28965272,3682,USA,9.10068E+12
4115,Product-3114,Storage,Laptops,HeatPro,KG,98,128,32,2.992894274671756,11755,China,6.58939E+12
4116,Product-3115,Footwear,Containers,FastRun,KG,52,124,34,2.2086016276119023,55392,Thailand,5.26558E+12
4117,Product-3116,Electronics,Tops,FastRun,LT,46,57,6,5.158195905463962,29849,INd,3.27539E+12
4118,Product-3117,Storage,Men,HomePro,KG,27,51,114,1.8490920886757518,25665,INd,5.55182E+12
4119,Product-3118,Storage,Men,Wissen,KG,26,18,122,0.14902729939340142,57779,Germany,1.89906E+12
4120,Product-3119,Appliances,Tops,Wissen,LT,11,142,34,10.572269844452551,54376,INd,2.98305E+12
4121,Product-3120,Storage,Pants,Wissen,LT,95,126,49,1.1987159093053399,5621,China,3.45142E+12
4122,Product-3121,Electronics,Bottles,FastRun,KG,23,70,10,1.5360309762556326,58525,Thailand,1.47838E+12
4123,Product-3122,Kitchenware,Shoes,HeatPro,PR,48,27,102,3.178054943805522,2738,India,6.47296E+12
4124,Product-3123,Storage,Appliances,WissenTech,EA,60,38,105,0.11542260350795552,2094,INd,2.67262E+12
4125,Product-3124,Appliances,Laptops,WissenTech,EA,90,-1,3,8.450251202,33614,India,3.21424E+12
4126,Product-3125,Storage,Bottles,Wissen,KG,99,87,81,-0.346981076,27608,Germany,9.73015E+12
4127,Product-3126,Kitchenware,Tops,HomePro,KG,80,44,53,11.925011519142169,21475,Germany,2.04523E+12
4128,Product-3127,Appliances,Containers,Wissen,KG,53,148,87,5.729037967058711,5586,Thailand,1.48065E+12
4129,Product-3128,Appliances,Pants,Wissen,PR,120,2,76,1.5810702381497244,11975,USA,3.00042E+12
4130,Product-3129,Storage,Tops,HomePro,LT,41,-4,52,7.150076387306068,52118,India,6.41072E+12
4131,Product-3130,Kitchenware,Appliances,HeatPro,LT,34,4,-2,7.372993028619378,44664,USA,5.06022E+12
4132,Product-3131,Appliances,Shoes,Wissen,KG,111,43,100,5.011166276386261,53765,Germany,7.19792E+12
4133,Product-3132,Kitchenware,Containers,HeatPro,PR,55,69,133,10.539697423981293,-687,Thailand,9.41034E+12
4134,Product-3133,Footwear,Bottles,Wissen,LT,79,58,7,10.335294498659614,31221,Germany,3.89301E+12
4135,Product-3134,Appliances,Pants,HomePro,PR,86,143,73,2.0334495096060694,46307,Thailand,6.3869E+12
4136,Product-3135,Appliances,Containers,FastRun,EA,104,88,110,-0.199567532,36611,China,1.87294E+12
4137,Product-3136,Kitchenware,Shoes,WissenTech,KG,27,14,141,-0.507298363,28684,USA,3.18416E+12
4138,Product-3137,Kitchenware,Containers,HeatPro,LT,90,123,14,7.724437999220598,36870,USA,3.41144E+12
4139,Product-3138,Storage,Containers,HeatPro,KG,41,93,69,5.203023943181713,19163,Thailand,
4140,Product-3139,Electronics,Bottles,HeatPro,EA,-2,81,102,11.662034775717977,20379,USA,8.59268E+12
4141,Product-3140,Footwear,Appliances,HeatPro,LT,146,20,115,2.666684523834096,-2567,China,3.24453E+12
4142,Product-3141,Footwear,Laptops,WissenTech,EA,93,71,62,11.155117597242162,6670,USA,2.13361E+12
4143,Product-3142,Footwear,Laptops,WissenTech,EA,115,71,93,6.161283253831756,18757,INd,4.38536E+12
4144,Product-3143,Appliances,Pants,HomePro,KG,15,126,56,10.001015779368798,23263,India,6.86906E+12
4145,Product-3144,Footwear,Men,Wissen,EA,114,56,26,2.289245048618187,42135,USA,7.37049E+12
4146,Product-3145,Apparel,Containers,HomePro,PR,31,41,141,3.628604898049951,35855,China,1.74742E+12
4147,Product-3146,Electronics,Shoes,HeatPro,EA,117,94,0,3.750618212311764,59677,INd,4.19062E+12
4148,Product-3147,Electronics,Women,FastRun,KG,-4,133,25,4.384806312574395,11257,Germany,2.64914E+12
4149,Product-3148,Footwear,Bottles,FastRun,PR,129,6,17,9.992565921430037,20142,India,8.72505E+12
4150,Product-3149,Footwear,Women,WearMax,LT,93,80,110,10.38424952631263,21993,Germany,6.1436E+12
4151,Product-3150,Appliances,Tops,HeatPro,PR,87,49,93,0.3641911409477909,55177,China,5.21586E+12
4152,Product-3151,Kitchenware,Bottles,Wissen,EA,120,113,22,4.416677706299009,23998,Germany,6.07014E+12
4153,Product-3152,Appliances,Tops,FastRun,PR,104,86,146,-0.879044398,39850,Germany,7.52947E+12
4154,Product-3153,Storage,Women,HomePro,PR,8,145,85,1.4571199344314705,49686,China,6.03898E+12
4155,Product-3154,Storage,Men,WissenTech,EA,64,122,16,-0.46575311,45403,USA,6.96215E+12
4156,Product-3155,Footwear,Pants,HomePro,EA,97,134,120,10.88940650634493,18525,INd,2.62132E+12
4157,Product-3156,Apparel,Containers,WearMax,PR,126,3,91,7.366878811150835,26963,USA,8.8355E+12
4158,Product-3157,Electronics,Laptops,HeatPro,LT,116,36,2,10.835846775936394,-3869,INd,2.64198E+12
4159,Product-3158,Electronics,Men,WissenTech,LT,147,48,52,5.702656590530497,30162,Thailand,7.84881E+12
4160,Product-3159,Apparel,Women,WearMax,EA,11,63,33,7.728261850774098,13171,Thailand,5.57191E+12
4161,Product-3160,Electronics,Men,WearMax,PR,92,122,32,3.5665449276494217,7960,India,8.02547E+12
4162,Product-3161,Kitchenware,Shoes,Wissen,KG,121,19,11,2.500454639529933,57992,India,5.26373E+12
4163,Product-3162,Apparel,Tops,WissenTech,LT,123,-5,48,7.790164835531167,5598,INd,1.49898E+12
4164,Product-3163,Electronics,Laptops,WearMax,LT,47,109,76,9.865723674078659,23261,Thailand,
4165,Product-3164,Electronics,Pants,WissenTech,PR,102,101,114,8.899281143124966,6585,Thailand,
4166,Product-3165,Kitchenware,Pants,Wissen,PR,137,141,30,-0.200461634,22209,India,2.06519E+12
4167,Product-3166,Electronics,Laptops,WearMax,KG,43,106,36,10.249245759042454,11093,China,3.32562E+12
4168,Product-3167,Storage,Containers,HeatPro,EA,58,58,137,4.093570118725653,37533,INd,4.21866E+12
4169,Product-3168,Apparel,Shoes,HeatPro,PR,148,97,80,10.901023252617682,56856,China,7.34162E+12
4170,Product-3169,Kitchenware,Tops,HeatPro,PR,69,9,138,3.9538944059489607,39347,Thailand,1.24158E+12
4171,Product-3170,Appliances,Pants,Wissen,PR,144,121,75,3.162249374124129,35418,Germany,5.74286E+12
4172,Product-3171,Storage,Shoes,WearMax,EA,141,93,100,1.8120434035057134,41255,Thailand,5.55652E+12
4173,Product-3172,Apparel,Bottles,HomePro,LT,69,47,32,2.9438764604686667,24636,INd,3.89413E+12
4174,Product-3173,Footwear,Men,FastRun,LT,131,122,125,1.0828687397382106,41760,India,5.25465E+12
4175,Product-3174,Kitchenware,Bottles,FastRun,PR,8,138,37,1.6490483055417622,30393,USA,5.35983E+12
4176,Product-3175,Apparel,Men,HeatPro,EA,143,30,84,6.5723233901598075,46106,China,3.65563E+12
4177,Product-3176,Electronics,Laptops,HomePro,PR,129,39,116,9.687406780540064,15951,INd,2.93036E+12
4178,Product-3177,Electronics,Appliances,Wissen,EA,138,105,146,11.00212442585132,39576,Thailand,8.29471E+12
4179,Product-3178,Apparel,Containers,WissenTech,EA,140,90,97,11.320630621070778,11679,USA,2.54882E+12
4180,Product-3179,Kitchenware,Women,WearMax,LT,103,48,59,-0.424487816,21571,India,1.66413E+12
4181,Product-3180,Electronics,Bottles,Wissen,PR,23,83,131,2.8904237324440554,43119,India,6.79992E+12
4182,Product-3181,Electronics,Appliances,WearMax,EA,67,89,124,3.745874273408792,34332,China,3.76902E+12
4183,Product-3182,Footwear,Shoes,HomePro,EA,107,61,78,4.865010511562308,37329,INd,5.48395E+12
4184,Product-3183,Footwear,Tops,HomePro,LT,99,96,104,9.997435442807404,42399,India,5.72005E+12
4185,Product-3184,Storage,Appliances,FastRun,PR,12,6,82,11.413986889686946,43601,Thailand,7.6614E+12
4186,Product-3185,Appliances,Containers,Wissen,PR,135,30,41,5.0803120879656865,40301,Thailand,4.62547E+12
4187,Product-3186,Storage,Containers,WearMax,EA,38,82,69,10.008278190421228,49432,INd,4.24424E+12
4188,Product-3187,Appliances,Pants,WissenTech,LT,94,74,111,4.6616431671706104,265,India,4.57664E+12
4189,Product-3188,Electronics,Shoes,WissenTech,KG,106,127,52,1.245414860344623,16231,USA,6.41832E+12
4190,Product-3189,Storage,Tops,WissenTech,LT,43,6,111,4.927336454748313,32493,INd,2.2568E+12
4191,Product-3190,Electronics,Tops,HeatPro,PR,99,120,127,10.81257447265134,29701,INd,
4192,Product-3191,Electronics,Shoes,HeatPro,EA,59,84,47,7.242392434220095,40707,USA,6.2847E+12
4193,Product-3192,Apparel,Appliances,HomePro,KG,111,53,95,9.411646434466226,34492,Germany,4.85209E+12
4194,Product-3193,Storage,Tops,HeatPro,EA,96,64,20,9.784738525368397,53603,Thailand,2.14022E+12
4195,Product-3194,Storage,Bottles,HeatPro,KG,139,66,121,11.840546294629915,4115,INd,8.63493E+12
4196,Product-3195,Storage,Men,HomePro,PR,80,139,140,8.41307647,17869,Thailand,6.19684E+12
4197,Product-3196,Apparel,Containers,WissenTech,PR,137,37,110,5.781441284722242,21006,China,5.5745E+12
4198,Product-3197,Apparel,Pants,WissenTech,PR,29,10,66,1.7306227737809143,33182,China,5.83483E+12
4199,Product-3198,Electronics,Appliances,Wissen,KG,126,66,7,8.300372133249867,59484,USA,7.64042E+12
4200,Product-3199,Kitchenware,Laptops,HeatPro,EA,123,22,88,1.0659966948519912,16104,USA,2.44161E+12
4201,Product-3200,Footwear,Laptops,WissenTech,KG,116,113,118,7.911398320039719,33480,Germany,6.79909E+12
4202,Product-3201,Electronics,Appliances,HomePro,LT,26,122,128,9.822662179,40524,Thailand,9.43495E+12
4203,Product-3202,Electronics,Tops,Wissen,EA,15,70,35,0.5267338080589301,17331,Thailand,4.18989E+12
4204,Product-3203,Footwear,Containers,WissenTech,KG,147,76,42,2.7426382445311166,3973,USA,4.65977E+12
4205,Product-3204,Appliances,Appliances,HeatPro,LT,-5,65,149,1.253930365436938,56685,INd,7.84932E+12
4206,Product-3205,Storage,Containers,HeatPro,LT,10,68,83,2.174681276176464,53694,India,2.85789E+12
4207,Product-3206,Storage,Women,HomePro,LT,63,117,27,11.556012968144172,59422,China,4.79299E+12
4208,Product-3207,Kitchenware,Women,HeatPro,LT,-5,112,77,5.627387826962505,52315,USA,3.76331E+12
4209,Product-3208,Footwear,Laptops,WearMax,LT,2,77,3,1.4066402755905734,56593,India,5.75906E+12
4210,Product-3209,Apparel,Shoes,HeatPro,PR,129,77,67,1.8387763315703345,52699,USA,3.12799E+12
4211,Product-3210,Appliances,Appliances,WissenTech,PR,70,98,141,11.809110312871685,37401,Germany,6.82158E+12
4212,Product-3211,Storage,Appliances,FastRun,KG,30,7,138,1.7397953952755847,17758,INd,1.91245E+12
4213,Product-3212,Storage,Shoes,HomePro,EA,91,85,66,8.071160456,25158,USA,8.16065E+12
4214,Product-3213,Kitchenware,Men,WearMax,PR,34,4,117,2.888223312017632,25250,India,4.61464E+12
4215,Product-3214,Storage,Bottles,HomePro,EA,115,38,122,0.7640262593470197,40830,China,6.6872E+12
4216,Product-3215,Footwear,Tops,WearMax,PR,146,79,101,10.227167402413608,52816,Thailand,5.02596E+12
4217,Product-3216,Kitchenware,Tops,FastRun,PR,4,135,70,6.695729519882333,4699,INd,7.66287E+12
4218,Product-3217,Apparel,Pants,WearMax,PR,67,117,37,8.047567071476385,25995,Thailand,
4219,Product-3218,Footwear,Shoes,HeatPro,EA,80,-1,27,11.448232966554237,20367,INd,6.74341E+12
4220,Product-3219,Apparel,Men,HeatPro,EA,34,91,132,11.599517950598582,39638,Germany,
4221,Product-3220,Storage,Shoes,HomePro,KG,35,85,85,5.359045242903109,32023,Thailand,8.97465E+12
4222,Product-3221,Storage,Tops,WissenTech,PR,123,68,7,9.993017741,-2082,Thailand,8.78666E+12
4223,Product-3222,Electronics,Containers,WearMax,PR,112,25,76,8.210470247597275,28970,India,4.36915E+12
4224,Product-3223,Footwear,Pants,WearMax,PR,148,145,9,7.217294114414299,1798,Thailand,5.21419E+12
4225,Product-3224,Footwear,Shoes,Wissen,LT,105,138,12,9.402635026308067,45684,India,7.88105E+12
4226,Product-3225,Footwear,Tops,HeatPro,EA,98,139,148,-0.521893574,27050,USA,3.83424E+12
4227,Product-3226,Footwear,Bottles,FastRun,LT,-3,5,42,8.727676985915636,9477,China,6.09398E+12
4228,Product-3227,Appliances,Shoes,Wissen,PR,107,135,116,2.9777954613588915,4634,India,7.97385E+12
4229,Product-3228,Electronics,Men,FastRun,PR,143,46,21,8.034953861592877,38418,Thailand,9.90159E+12
4230,Product-3229,Storage,Laptops,WissenTech,EA,29,90,67,7.461831026646182,3610,India,1.54307E+12
4231,Product-3230,Kitchenware,Laptops,WearMax,EA,48,124,14,9.896076589853699,38312,INd,6.09436E+12
4232,Product-3231,Footwear,Pants,WearMax,LT,87,127,46,2.2414111586594108,6745,Germany,6.59581E+12
4233,Product-3232,Footwear,Laptops,WearMax,KG,15,83,80,9.419083710392552,1657,Thailand,7.24566E+12
4234,Product-3233,Electronics,Bottles,HomePro,KG,112,30,8,10.275398689132818,35467,China,2.67837E+12
4235,Product-3234,Apparel,Laptops,HomePro,PR,-2,77,116,7.437866801101421,54028,Thailand,8.58288E+12
4236,Product-3235,Apparel,Pants,Wissen,KG,60,25,53,0.073402197,54747,USA,1.71595E+12
4237,Product-3236,Storage,Shoes,WissenTech,PR,67,24,130,2.1248080172728305,39880,China,3.19625E+12
4238,Product-3237,Storage,Tops,WearMax,EA,148,102,122,2.7640291331469093,55002,China,9.07503E+12
