transaction_id,account_id,customer_id,transaction_date,posting_date,transaction_type,currency,amount,balance_after,status,merchant_name,merchant_category,country,reference_code,created_at,updated_at
bd3f3769-898d-45e9-b12d-91559f0eb8cd,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,164.25,51766.44,SUCCESS,Uber,Retail,DE,REF000558,2024-01-01 10:00:00,2024-01-01 10:05:00
8e35b3c7-f3eb-491f-901c-f6004f68c45e,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,1017.24,50749.2,SUCCESS,Amazon,Transport,US,REF000559,2024-01-01 10:00:00,2024-01-01 10:05:00
30b30135-1f6e-4da0-ab10-c9fefa992077,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1262.69,52011.89,SUCCESS,Walmart,Retail,DE,REF000560,2024-01-01 10:00:00,2024-01-01 10:05:00
cfc85fac-b7c8-4775-b8db-3cef526866d6,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,3263.58,55275.47,SUCCESS,Uber,Transport,DE,REF000561,2024-01-01 10:00:00,2024-01-01 10:05:00
97c15171-1562-4555-a739-8825f9992a7f,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,2277.69,57553.16,SUCCESS,Starbucks,Transport,DE,REF000562,2024-01-01 10:00:00,2024-01-01 10:05:00
9ae78bfe-cd93-4cae-aaa0-9339ad4d2d5d,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4797.13,52756.03,SUCCESS,Walmart,Transport,IN,REF000563,2024-01-01 10:00:00,2024-01-01 10:05:00
ccbb8301-2368-42eb-b36f-dffeea6495a0,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,472.25,53228.28,SUCCESS,Amazon,Transport,IN,REF000564,2024-01-01 10:00:00,2024-01-01 10:05:00
b93dd8d0-95df-47ed-b798-b852c7a13303,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,189.56,53038.72,SUCCESS,Apple,Transport,DE,REF000565,2024-01-01 10:00:00,2024-01-01 10:05:00
0a3a81b3-120a-457b-bf47-205f60e4df55,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,3898.89,49139.83,SUCCESS,Uber,Transport,IN,REF000566,2024-01-01 10:00:00,2024-01-01 10:05:00
e3d04b94-9d59-4647-b9dd-cd4ad2231f2c,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,2889.38,46250.45,SUCCESS,Starbucks,Electronics,DE,REF000567,2024-01-01 10:00:00,2024-01-01 10:05:00
b691bcae-7646-487e-a8ef-e70b4cb47a20,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,1936.07,44314.38,SUCCESS,Walmart,Retail,IN,REF000568,2024-01-01 10:00:00,2024-01-01 10:05:00
cef76e14-0fce-4d40-960a-826e3f2a6174,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1458.83,45773.21,SUCCESS,Apple,Transport,DE,REF000569,2024-01-01 10:00:00,2024-01-01 10:05:00
dde9778a-82fc-493a-a7a9-7c6f33202d25,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,2451.0,43322.21,SUCCESS,Amazon,Food,US,REF000570,2024-01-01 10:00:00,2024-01-01 10:05:00
dba6be1a-9cdb-4f08-bd45-9339ae00f24d,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4691.89,38630.32,SUCCESS,Amazon,Transport,US,REF000571,2024-01-01 10:00:00,2024-01-01 10:05:00
38ba1513-7d75-43fd-9df1-d399cd7f9176,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1265.83,39896.15,SUCCESS,Apple,Food,US,REF000572,2024-01-01 10:00:00,2024-01-01 10:05:00
5c07e398-8761-45e4-b20a-0a6e24899e8c,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,2538.52,37357.63,SUCCESS,Apple,Retail,US,REF000573,2024-01-01 10:00:00,2024-01-01 10:05:00
dc848763-89ce-4fa2-b16c-40888b831719,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,2395.88,39753.51,SUCCESS,Walmart,Retail,US,REF000574,2024-01-01 10:00:00,2024-01-01 10:05:00
09ba27cc-9488-4651-82af-c04109baa004,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,3521.61,43275.12,SUCCESS,Apple,Electronics,US,REF000575,2024-01-01 10:00:00,2024-01-01 10:05:00
2ae49324-7149-41b6-9415-3ff1cc45c7d4,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,1033.0,42242.12,SUCCESS,Apple,Retail,IN,REF000576,2024-01-01 10:00:00,2024-01-01 10:05:00
def7f671-3c26-4676-b4f0-145f7d217f53,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,2946.31,45188.43,SUCCESS,Starbucks,Electronics,IN,REF000577,2024-01-01 10:00:00,2024-01-01 10:05:00
59479f44-2ae2-4cc6-bfab-66b95559dcfb,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4126.07,49314.5,SUCCESS,Uber,Electronics,IN,REF000578,2024-01-01 10:00:00,2024-01-01 10:05:00
4a3c3b50-bcbe-44bb-b192-a407c91860a9,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,1881.63,47432.87,SUCCESS,Walmart,Retail,DE,REF000579,2024-01-01 10:00:00,2024-01-01 10:05:00
3b44bd92-b057-4eee-acce-394a0cd74a98,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,220.35,47653.22,SUCCESS,Starbucks,Transport,DE,REF000580,2024-01-01 10:00:00,2024-01-01 10:05:00
cf9a5d95-36a7-432c-9527-31537e46516b,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,4674.37,42978.85,SUCCESS,Uber,Electronics,IN,REF000581,2024-01-01 10:00:00,2024-01-01 10:05:00
3030389f-e138-4f64-95e5-fbc3af78d929,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4651.65,38327.2,SUCCESS,Uber,Transport,DE,REF000582,2024-01-01 10:00:00,2024-01-01 10:05:00
15ad656b-f857-453d-a8e4-e60e15fbcb9c,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,801.61,37525.59,SUCCESS,Starbucks,Retail,DE,REF000583,2024-01-01 10:00:00,2024-01-01 10:05:00
6f2d3dad-97a5-4a9b-a4cd-77d9d4a14904,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,4158.78,33366.81,SUCCESS,Walmart,Transport,US,REF000584,2024-01-01 10:00:00,2024-01-01 10:05:00
bd618ff8-57f4-4861-ada7-18e626d2c3f7,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4269.21,37636.02,SUCCESS,Starbucks,Electronics,IN,REF000585,2024-01-01 10:00:00,2024-01-01 10:05:00
ad5ada26-1e6f-4087-8a01-71265e49f818,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4867.86,42503.88,SUCCESS,Starbucks,Food,DE,REF000586,2024-01-01 10:00:00,2024-01-01 10:05:00
d1f884c3-3697-49d2-9d88-a9bc827e1508,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,4094.21,46598.09,SUCCESS,Walmart,Food,IN,REF000587,2024-01-01 10:00:00,2024-01-01 10:05:00
11f19726-9c58-43f2-b13e-9506b01139df,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,3954.97,50553.06,SUCCESS,Amazon,Transport,US,REF000588,2024-01-01 10:00:00,2024-01-01 10:05:00
3a2bce4b-b69e-4654-b2f5-4b41764bcdc7,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,2673.85,53226.91,SUCCESS,Walmart,Food,US,REF000589,2024-01-01 10:00:00,2024-01-01 10:05:00
f34923a7-694c-4b7f-a76c-b279eac03df5,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,1769.27,51457.64,SUCCESS,Starbucks,Transport,IN,REF000590,2024-01-01 10:00:00,2024-01-01 10:05:00
c04167a4-7edf-4fab-a49d-b12425e51bea,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,1264.93,52722.57,SUCCESS,Amazon,Transport,US,REF000591,2024-01-01 10:00:00,2024-01-01 10:05:00
445b8d55-6d32-4d23-a429-7c49752f948a,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,3621.97,56344.54,SUCCESS,Amazon,Electronics,IN,REF000592,2024-01-01 10:00:00,2024-01-01 10:05:00
8f763acd-1ad6-4936-a6ac-9908e460dfa0,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,100.82,56445.36,SUCCESS,Walmart,Transport,DE,REF000593,2024-01-01 10:00:00,2024-01-01 10:05:00
7c64e069-eaf7-42b9-95e6-e1c2323d5afb,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,3466.34,52979.02,SUCCESS,Walmart,Retail,IN,REF000594,2024-01-01 10:00:00,2024-01-01 10:05:00
3f830377-ee87-423f-995e-4a4c053446b1,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,2582.29,55561.31,SUCCESS,Uber,Electronics,DE,REF000595,2024-01-01 10:00:00,2024-01-01 10:05:00
14f9bc1c-1b78-4a5e-93e8-7dc31ba270a1,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,3316.17,52245.14,SUCCESS,Walmart,Food,US,REF000596,2024-01-01 10:00:00,2024-01-01 10:05:00
6ee279e5-faeb-4a9b-9ecb-60ca01d1ad1d,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,3833.57,56078.71,SUCCESS,Amazon,Retail,DE,REF000597,2024-01-01 10:00:00,2024-01-01 10:05:00
0ebb939f-9763-40e4-8458-d1b7282eb56f,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,287.37,55791.34,SUCCESS,Apple,Transport,US,REF000598,2024-01-01 10:00:00,2024-01-01 10:05:00
05fbb60e-8ea3-45dd-bab3-726f31b18cf7,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,4380.86,51410.48,SUCCESS,Amazon,Electronics,DE,REF000599,2024-01-01 10:00:00,2024-01-01 10:05:00
df420599-5fce-4b41-9753-0fb173cbca76,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,846.8,52257.28,SUCCESS,Amazon,Retail,DE,REF000600,2024-01-01 10:00:00,2024-01-01 10:05:00
6b3467a1-5ccc-45c9-bc5c-0c9ef9aa89c7,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,201.5,52055.78,SUCCESS,Apple,Retail,US,REF000601,2024-01-01 10:00:00,2024-01-01 10:05:00
f156f16a-f252-423c-a24d-0ff0a5f81990,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,750.14,52805.92,SUCCESS,Uber,Food,US,REF000602,2024-01-01 10:00:00,2024-01-01 10:05:00
f0554c9d-d996-497d-bc0a-d58816c4f1c4,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,3504.54,56310.46,SUCCESS,Uber,Food,US,REF000603,2024-01-01 10:00:00,2024-01-01 10:05:00
a2fab017-4246-47b9-af49-fb05ab3878bc,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,4787.72,61098.18,SUCCESS,Amazon,Transport,DE,REF000604,2024-01-01 10:00:00,2024-01-01 10:05:00
c91d50f9-f053-4a41-88b3-a07016ca91c2,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4069.93,65168.11,SUCCESS,Amazon,Food,US,REF000605,2024-01-01 10:00:00,2024-01-01 10:05:00
eda6517c-4fc7-4280-bae3-876331cddabd,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,2428.17,62739.94,SUCCESS,Walmart,Transport,US,REF000606,2024-01-01 10:00:00,2024-01-01 10:05:00
22e3d31a-1ff2-4c01-995a-633da80a71cc,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,192.36,62547.58,SUCCESS,Walmart,Electronics,DE,REF000607,2024-01-01 10:00:00,2024-01-01 10:05:00
ba06576a-b341-43ce-bf49-105faf5c8c91,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,2602.42,59945.16,SUCCESS,Amazon,Food,IN,REF000608,2024-01-01 10:00:00,2024-01-01 10:05:00
447d43a4-40c1-40c4-a374-546f9152f7c3,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4888.43,64833.59,SUCCESS,Starbucks,Transport,DE,REF000609,2024-01-01 10:00:00,2024-01-01 10:05:00
b9557b6a-b0f0-4aa3-bed8-ec0347c168f3,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,4789.36,60044.23,SUCCESS,Starbucks,Food,US,REF000610,2024-01-01 10:00:00,2024-01-01 10:05:00
1415091b-d12a-43d9-8304-27609162d021,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,124.79,60169.02,SUCCESS,Walmart,Transport,DE,REF000611,2024-01-01 10:00:00,2024-01-01 10:05:00
9c5f48d0-197d-4702-9060-c20689640ab0,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,1949.1,62118.12,SUCCESS,Starbucks,Food,IN,REF000612,2024-01-01 10:00:00,2024-01-01 10:05:00
8e0b8c91-7fcb-4347-834c-50da8c0b9551,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,608.3,61509.82,SUCCESS,Amazon,Retail,DE,REF000613,2024-01-01 10:00:00,2024-01-01 10:05:00
bbf600cf-c2f2-4cc8-b141-92f0d946f2bf,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,3226.89,64736.71,SUCCESS,Amazon,Food,IN,REF000614,2024-01-01 10:00:00,2024-01-01 10:05:00
d8bb1a69-845d-4f9d-9495-c42cfbf2a756,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,2530.36,62206.35,SUCCESS,Amazon,Food,IN,REF000615,2024-01-01 10:00:00,2024-01-01 10:05:00
e01e422a-eb52-4a2a-ad3d-2b887dfb65ed,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1874.8,64081.15,SUCCESS,Walmart,Transport,DE,REF000616,2024-01-01 10:00:00,2024-01-01 10:05:00
96e3dc81-2ddf-4839-bfa2-47151e957928,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,603.28,64684.43,SUCCESS,Uber,Retail,US,REF000617,2024-01-01 10:00:00,2024-01-01 10:05:00
a9ac1893-57c6-418c-89b6-c7cb1fb10c65,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,284.94,64969.37,SUCCESS,Amazon,Retail,DE,REF000618,2024-01-01 10:00:00,2024-01-01 10:05:00
fe383982-320d-4054-adc4-f4dffd92ef5f,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,1711.4,63257.97,SUCCESS,Uber,Retail,DE,REF000619,2024-01-01 10:00:00,2024-01-01 10:05:00
d6e249a9-69d8-4f71-b15f-c765f1f4b23b,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,4667.34,58590.63,SUCCESS,Starbucks,Food,US,REF000620,2024-01-01 10:00:00,2024-01-01 10:05:00
b2517d73-ef4e-42b3-aa18-ee462202bb9a,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4084.08,54506.55,SUCCESS,Amazon,Transport,DE,REF000621,2024-01-01 10:00:00,2024-01-01 10:05:00
e415293d-49fa-4100-8b56-4c648e206554,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,582.99,55089.54,SUCCESS,Uber,Food,IN,REF000622,2024-01-01 10:00:00,2024-01-01 10:05:00
9fb95fc2-adf4-4d35-952d-c4fe994cc404,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1045.48,56135.02,SUCCESS,Uber,Electronics,DE,REF000623,2024-01-01 10:00:00,2024-01-01 10:05:00
6020ced8-18ec-49ca-b950-a4f9452b738c,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,1252.04,54882.98,SUCCESS,Starbucks,Retail,DE,REF000624,2024-01-01 10:00:00,2024-01-01 10:05:00
180530db-e01d-4ee0-8ad4-c7aec9bba8e6,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4965.41,49917.57,SUCCESS,Starbucks,Food,IN,REF000625,2024-01-01 10:00:00,2024-01-01 10:05:00
2c8cf6c5-2f35-4780-aa5f-58162b727a65,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1375.6,51293.17,SUCCESS,Uber,Food,DE,REF000626,2024-01-01 10:00:00,2024-01-01 10:05:00
00f5ec48-bc98-43d2-90e2-e50dba228e9f,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,2376.66,53669.83,SUCCESS,Uber,Food,US,REF000627,2024-01-01 10:00:00,2024-01-01 10:05:00
2447b183-9d43-4d7c-9943-4a804c4e5a47,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,607.79,54277.62,SUCCESS,Walmart,Retail,DE,REF000628,2024-01-01 10:00:00,2024-01-01 10:05:00
0fb72596-cd5a-4a4f-b33a-45cdab4e91b5,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,1200.78,55478.4,SUCCESS,Amazon,Food,US,REF000629,2024-01-01 10:00:00,2024-01-01 10:05:00
909c266b-f941-4c5c-9644-944f17a047f6,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,4717.67,50760.73,SUCCESS,Apple,Food,US,REF000630,2024-01-01 10:00:00,2024-01-01 10:05:00
f919ffaf-e31f-4bbd-8ffa-99263182be2c,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4799.09,45961.64,SUCCESS,Apple,Transport,DE,REF000631,2024-01-01 10:00:00,2024-01-01 10:05:00
91b81252-ccb1-4c17-a98d-9974f8394ad1,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,4248.28,41713.36,SUCCESS,Uber,Retail,US,REF000632,2024-01-01 10:00:00,2024-01-01 10:05:00
bda78447-ea4a-4d9a-82ad-d8f5c3f692bc,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,624.71,41088.65,SUCCESS,Uber,Electronics,IN,REF000633,2024-01-01 10:00:00,2024-01-01 10:05:00
553a6cd2-e988-4cd2-9db0-bcd15c0e2df3,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,343.99,40744.66,SUCCESS,Uber,Transport,DE,REF000634,2024-01-01 10:00:00,2024-01-01 10:05:00
4dc7d606-a531-4e3b-9779-1c3b9a11419f,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,2805.09,43549.75,SUCCESS,Apple,Food,DE,REF000635,2024-01-01 10:00:00,2024-01-01 10:05:00
3d118d40-1c8d-4ba4-93cd-fd1a454a9df7,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,1318.19,44867.94,SUCCESS,Apple,Electronics,US,REF000636,2024-01-01 10:00:00,2024-01-01 10:05:00
dd9f5061-a698-4e65-98d4-46a032b57e58,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,2328.66,42539.28,SUCCESS,Apple,Electronics,IN,REF000637,2024-01-01 10:00:00,2024-01-01 10:05:00
82ba5819-d427-418b-bdc9-8969dbca7c14,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,140.34,42398.94,SUCCESS,Walmart,Food,DE,REF000638,2024-01-01 10:00:00,2024-01-01 10:05:00
ed4fe096-65d9-4d54-b19b-3802b5ee59a9,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,607.25,41791.69,SUCCESS,Uber,Food,US,REF000639,2024-01-01 10:00:00,2024-01-01 10:05:00
6852d18d-f4bc-4306-9f33-07053f55e59f,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,3663.96,38127.73,SUCCESS,Amazon,Food,IN,REF000640,2024-01-01 10:00:00,2024-01-01 10:05:00
5ba49c5c-c61d-4950-89b7-7f594a28756b,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,2266.21,35861.52,SUCCESS,Uber,Retail,US,REF000641,2024-01-01 10:00:00,2024-01-01 10:05:00
35194dc8-8f7d-4014-abb1-bfbfaf35f334,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4621.37,40482.89,SUCCESS,Walmart,Transport,US,REF000642,2024-01-01 10:00:00,2024-01-01 10:05:00
81b59531-d609-47b6-a4bc-9465e8807618,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,199.46,40283.43,SUCCESS,Starbucks,Retail,IN,REF000643,2024-01-01 10:00:00,2024-01-01 10:05:00
0d573264-7942-4ea6-80c4-c459cd82ec32,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,4238.35,36045.08,SUCCESS,Walmart,Food,US,REF000644,2024-01-01 10:00:00,2024-01-01 10:05:00
90d56108-79ef-448c-8de8-be288057b46c,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,4448.8,40493.88,SUCCESS,Starbucks,Electronics,US,REF000645,2024-01-01 10:00:00,2024-01-01 10:05:00
69851445-de35-41db-997b-868230a48bf2,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,4506.58,35987.3,SUCCESS,Uber,Retail,DE,REF000646,2024-01-01 10:00:00,2024-01-01 10:05:00
e3fbc81e-de50-4209-9c70-39e6153407fc,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,766.82,36754.12,SUCCESS,Amazon,Electronics,US,REF000647,2024-01-01 10:00:00,2024-01-01 10:05:00
088cd895-f97d-4b85-a209-8119183b00d1,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,4742.35,32011.77,SUCCESS,Amazon,Transport,IN,REF000648,2024-01-01 10:00:00,2024-01-01 10:05:00
95933246-f7c5-4240-ae20-65ab768c0c6e,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,2748.58,34760.35,SUCCESS,Apple,Transport,US,REF000649,2024-01-01 10:00:00,2024-01-01 10:05:00
10cdfe8e-b941-4db2-bb7f-2fe68c8fad6d,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,3861.12,38621.47,SUCCESS,Amazon,Retail,DE,REF000650,2024-01-01 10:00:00,2024-01-01 10:05:00
181e5ef2-38e8-48e2-becc-45e2e58e960f,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,3988.32,34633.15,SUCCESS,Apple,Retail,DE,REF000651,2024-01-01 10:00:00,2024-01-01 10:05:00
f07ad645-2c08-4d64-823c-5c639a3fe488,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,4660.78,29972.37,SUCCESS,Walmart,Retail,IN,REF000652,2024-01-01 10:00:00,2024-01-01 10:05:00
85ed2532-964d-4280-842b-9da793b20b2d,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,2828.54,32800.91,SUCCESS,Starbucks,Retail,IN,REF000653,2024-01-01 10:00:00,2024-01-01 10:05:00
4f08270b-3f85-4df3-ba26-f9bd2a261b77,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,1644.6,34445.51,SUCCESS,Starbucks,Transport,US,REF000654,2024-01-01 10:00:00,2024-01-01 10:05:00
0b68a9cf-225c-4af5-b972-f25316e735d3,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,2683.95,37129.46,SUCCESS,Apple,Retail,IN,REF000655,2024-01-01 10:00:00,2024-01-01 10:05:00
3caae845-094b-4f4e-90f9-9c6146399dcf,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,1612.96,35516.5,SUCCESS,Starbucks,Electronics,DE,REF000656,2024-01-01 10:00:00,2024-01-01 10:05:00
ffbb767f-1742-412b-b5ba-6b368f8be51f,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,787.79,34728.71,SUCCESS,Amazon,Retail,US,REF000657,2024-01-01 10:00:00,2024-01-01 10:05:00
759c6d7d-fb2e-4da1-8a8f-ce3cbbbcad92,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,3772.84,38501.55,SUCCESS,Amazon,Retail,US,REF000658,2024-01-01 10:00:00,2024-01-01 10:05:00
bb75b866-d58a-4102-bb2f-ab1973d8c4f6,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,2382.82,36118.73,SUCCESS,Apple,Electronics,IN,REF000659,2024-01-01 10:00:00,2024-01-01 10:05:00
c70c05e6-eed7-4790-b182-ba1e3a652e95,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,76.89,36041.84,SUCCESS,Starbucks,Electronics,DE,REF000660,2024-01-01 10:00:00,2024-01-01 10:05:00
376e7a33-45ab-4e3b-b35c-0f9540ea32af,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,4214.59,31827.25,SUCCESS,Uber,Transport,DE,REF000661,2024-01-01 10:00:00,2024-01-01 10:05:00
e5307fb0-3489-419f-93f3-8c4c5cb105b4,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,4907.1,36734.35,SUCCESS,Uber,Retail,DE,REF000662,2024-01-01 10:00:00,2024-01-01 10:05:00
cd2ebe3b-4773-410b-bb35-22a2ec445547,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,EUR,1363.05,38097.4,SUCCESS,Amazon,Retail,US,REF000663,2024-01-01 10:00:00,2024-01-01 10:05:00
4e8c1e66-4841-4aad-b72b-70ba1d781f1a,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,3055.44,35041.96,SUCCESS,Amazon,Transport,DE,REF000664,2024-01-01 10:00:00,2024-01-01 10:05:00
9e1cb539-8783-4784-b5c7-8de0e29e25d7,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,2597.26,32444.7,SUCCESS,Amazon,Retail,DE,REF000665,2024-01-01 10:00:00,2024-01-01 10:05:00
dc7e3dd0-1830-4e96-948e-10f8f0ce5110,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,1880.0,30564.7,SUCCESS,Starbucks,Food,IN,REF000666,2024-01-01 10:00:00,2024-01-01 10:05:00
6a3cf47f-9e38-4223-80ae-1b606da48a0b,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,INR,934.03,29630.67,SUCCESS,Walmart,Food,DE,REF000667,2024-01-01 10:00:00,2024-01-01 10:05:00
5a87f939-477d-4bba-93e4-fa7383421262,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,USD,3462.71,26167.96,SUCCESS,Walmart,Retail,IN,REF000668,2024-01-01 10:00:00,2024-01-01 10:05:00
62d27ae8-d372-4f19-811e-092a2a699bee,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,INR,3719.11,29887.07,SUCCESS,Starbucks,Electronics,DE,REF000669,2024-01-01 10:00:00,2024-01-01 10:05:00
9ae7a7c4-4eb0-4fe1-bae7-33d269818e61,ACC1001,CUST9001,2024-01-01,2024-01-02,DEBIT,EUR,2093.89,27793.18,SUCCESS,Apple,Electronics,US,REF000670,2024-01-01 10:00:00,2024-01-01 10:05:00
bf749572-b9fe-4147-a5c7-5631667d2eb7,ACC1001,CUST9001,2024-01-01,2024-01-02,CREDIT,USD,3579.28,31372.46,SUCCESS,Starbucks,Electronics,IN,REF000671,2024-01-01 10:00:00,2024-01-01 10:05:00
